stg_outlet_cd,stg_item_cd,DATE_ID,sales_qty
C,10924,2022-02-09,2.0
B,117520,2022-03-11,12.0
C,30175,2022-07-31,2.0
C,119554,2022-08-27,30.0
B,120994,2022-06-25,2.0
B,36808,2022-10-11,44.0
A,123334,2022-03-20,4.0
A,91438,2022-04-29,7.0
A,91438,2022-04-30,9.0
A,123307,2022-06-26,100.0
A,117925,2022-07-06,14.0
D,97486,2022-02-03,2.0
A,40381,2022-08-31,12.0
D,42154,2022-06-14,34.52799987792969
D,117610,2022-06-17,4.0
D,91438,2022-06-21,9.0
D,91438,2022-07-21,10.0
A,119554,2022-02-23,21.0
A,23137,2022-03-04,3.0
A,43135,2022-04-12,9.0
A,12355,2022-05-27,7.0
D,45421,2022-08-23,2.0
D,118033,2022-10-16,4.0
B,23785,2022-01-31,1.0
B,120994,2022-03-28,6.0
B,610,2022-04-13,1.0
B,102490,2022-05-24,23.215999960899353
B,11230,2022-08-05,1.0
C,898,2022-10-03,96.0
C,898,2022-10-04,83.0
A,116836,2022-02-02,30.0
E,110878,2022-10-05,3.0
A,117520,2022-02-18,27.0
E,122767,2022-10-12,9.0
A,4597,2022-03-09,1.0
D,117520,2022-02-09,16.0
D,116062,2022-04-06,1.0
D,43135,2022-07-17,10.0
B,11293,2022-04-23,12.0
B,40759,2022-05-15,2.0
B,29896,2022-07-18,1.0
B,104470,2022-09-11,13.0
B,123307,2022-10-05,35.0
E,40759,2022-04-02,16.0
A,6748,2022-03-09,2.0
A,104470,2022-03-09,7.0
A,1672,2022-04-04,101.0
D,40381,2022-02-24,7.0
D,6640,2022-02-27,13.0
D,25081,2022-03-19,2.0
D,96136,2022-04-30,30.65000009536743
D,117736,2022-06-01,32.0
D,122767,2022-06-24,8.0
C,123307,2022-09-29,113.0
B,4480,2022-03-04,2.0
B,55879,2022-06-02,2.0
B,119554,2022-07-02,7.0
A,117736,2022-04-27,94.0
A,122686,2022-05-06,3.0
A,117925,2022-06-26,108.0
A,119554,2022-07-15,31.0
D,1672,2022-05-31,6.0
D,10105,2022-07-25,1.0
C,117520,2022-02-08,6.0
C,36808,2022-05-06,75.0
C,99457,2022-05-09,5.0
C,13795,2022-06-29,4.0
A,117736,2022-02-20,11.0
A,2806,2022-07-18,3.0
C,6856,2022-04-20,8.0
C,113281,2022-07-14,8.0
B,637,2022-03-18,1.0
B,18223,2022-07-31,183.0
B,18223,2022-08-09,159.0
D,18223,2022-05-06,169.0
D,98809,2022-06-16,35.0
D,18223,2022-09-22,95.0
C,119554,2022-09-08,25.0
A,673,2022-08-30,2.0
D,117610,2022-04-10,27.0
B,18223,2022-07-22,151.0
D,18223,2022-03-24,199.0
E,36808,2022-08-30,13.0
E,123307,2022-09-28,22.0
B,111382,2022-06-20,1.0
D,8800,2022-02-15,2.0
D,23938,2022-03-05,8.0
D,4741,2022-04-28,4.0
D,110320,2022-10-06,29.0
A,46150,2022-02-12,8.0
C,57976,2022-04-09,4.0
C,15352,2022-05-17,5.0
E,117736,2022-08-30,9.0
C,45421,2022-01-31,2.0
C,29896,2022-05-02,8.0
C,36808,2022-05-24,31.0
B,117925,2022-02-03,3.0
E,117736,2022-05-03,23.0
A,120418,2022-02-25,2.0
A,57976,2022-03-06,6.0
D,898,2022-03-05,38.0
D,123694,2022-03-17,3.0
A,11509,2022-09-07,12.0
C,120418,2022-04-12,13.0
B,1672,2022-03-27,35.0
D,46150,2022-03-06,5.0
D,223,2022-09-09,7.0
A,898,2022-09-14,48.0
B,23938,2022-04-17,10.0
B,110122,2022-06-18,2.0
B,107224,2022-09-02,2.0
C,952,2022-07-04,3.0
E,898,2022-07-26,17.0
A,40759,2022-03-19,22.0
A,4705,2022-07-28,1.0
D,93913,2022-01-26,1.0
D,123307,2022-01-26,78.0
D,116836,2022-02-04,45.0
D,106054,2022-03-06,4.0
D,98584,2022-03-21,1.0
D,117520,2022-04-10,66.0
D,40759,2022-09-09,19.0
D,57058,2022-10-18,4.0
C,107836,2022-08-27,29.0
A,119554,2022-09-19,18.0
B,117925,2022-04-04,6.0
B,11293,2022-05-02,10.0
B,6163,2022-09-02,8.0
A,123586,2022-04-12,1.0
A,111976,2022-04-20,1.0
A,43405,2022-06-01,4.0
A,10906,2022-06-26,1.0
D,42154,2022-04-25,30.972000122070312
D,12355,2022-05-01,13.0
D,3679,2022-06-20,8.0
D,46150,2022-07-16,12.0
C,36808,2022-09-15,24.0
B,295,2022-03-31,3.0
D,1231,2022-03-27,4.0
C,7396,2022-03-01,8.0
B,18223,2022-09-21,143.0
B,18223,2022-04-25,105.0
B,98809,2022-06-27,19.0
D,98809,2022-05-31,16.0
D,98809,2022-08-15,93.0
D,18223,2022-09-27,167.0
A,107863,2022-08-05,5.0
A,36808,2022-08-20,88.0
B,12355,2022-04-17,2.0
A,13948,2022-03-14,3.0
D,529,2022-02-13,3.0
B,13948,2022-01-29,6.0
B,2806,2022-02-20,6.0
B,107809,2022-09-16,2.0
D,116836,2022-01-29,49.0
D,117610,2022-01-30,12.0
D,115846,2022-04-01,4.0
D,123307,2022-07-19,67.0
D,107224,2022-09-04,5.0
B,3292,2022-07-23,1.0
B,42154,2022-02-13,24.080000042915344
B,13948,2022-06-02,2.0
A,43738,2022-03-29,3.0
D,19123,2022-02-02,1.0
D,259,2022-04-09,32.0
C,122740,2022-08-30,1.0
E,117610,2022-03-27,1.0
E,94948,2022-05-28,4.0
A,119554,2022-07-29,16.0
A,2311,2022-09-02,1.0
D,96136,2022-09-19,26.43999993801117
C,110320,2022-02-22,8.0
C,40759,2022-03-14,18.0
C,898,2022-09-30,33.0
E,108412,2022-05-04,1.0
E,13795,2022-07-18,6.0
A,529,2022-02-06,3.0
A,40759,2022-03-21,13.0
A,110077,2022-06-12,4.0
D,110320,2022-02-21,21.0
D,13948,2022-04-06,3.0
D,120418,2022-04-17,7.0
D,116836,2022-09-07,5.0
D,104470,2022-10-04,8.0
D,29653,2022-10-07,17.0
D,93679,2022-10-12,1.0
A,121714,2022-08-15,5.0
C,718,2022-08-25,2.0
B,9979,2022-04-02,7.0
B,11509,2022-07-21,2.0
E,11293,2022-07-12,6.0
A,107836,2022-05-07,117.0
A,673,2022-07-30,2.0
D,29653,2022-02-07,16.0
D,12040,2022-03-22,6.0
D,118033,2022-07-20,1.0
D,121174,2022-07-23,4.0
D,23938,2022-08-21,12.0
D,122767,2022-09-30,3.0
C,24136,2022-02-28,4.0
C,29653,2022-09-20,2.0
B,94948,2022-08-16,1.0
E,259,2022-09-02,3.0
D,898,2022-02-06,35.0
D,99457,2022-02-25,4.0
A,4732,2022-06-03,1.0
D,14848,2022-05-13,2.0
A,23785,2022-08-07,11.0
D,1852,2022-05-27,1.0
D,40759,2022-09-02,10.0
B,898,2022-10-02,24.0
A,25081,2022-02-27,8.0
B,98809,2022-03-18,22.0
D,98809,2022-08-17,51.0
C,42685,2022-04-28,13.0
B,6163,2022-01-27,12.0
B,123307,2022-02-05,123.0
B,27790,2022-09-13,1.0
B,45115,2022-09-16,2.0
D,117520,2022-03-04,26.0
D,898,2022-08-20,25.0
A,41164,2022-03-17,1.0
A,123307,2022-04-20,626.0
A,529,2022-06-14,1.0
A,23785,2022-06-21,4.0
C,41164,2022-06-14,1.0
B,40381,2022-02-20,9.0
C,122767,2022-08-07,11.0
C,2806,2022-08-20,9.0
C,43738,2022-09-15,3.0
A,111976,2022-04-26,2.0
D,36808,2022-07-10,79.0
C,7054,2022-05-31,1.0
B,117187,2022-09-04,1.0
A,36808,2022-02-27,125.0
D,43135,2022-03-12,26.0
D,3427,2022-09-24,11.0
A,40759,2022-10-05,3.0
B,92491,2022-02-02,4.0
C,117376,2022-02-24,31.0
B,40759,2022-06-24,5.0
C,3652,2022-04-07,35.0
C,117358,2022-04-11,1.0
B,117736,2022-07-25,11.0
C,102490,2022-07-14,3.069999933242798
D,40939,2022-04-24,15.0
D,123307,2022-09-30,43.0
A,40759,2022-08-19,8.0
C,118033,2022-09-08,2.0
C,11509,2022-09-30,4.0
B,118429,2022-01-22,1.0
B,23938,2022-04-13,17.0
B,1681,2022-05-17,3.0
B,3679,2022-08-11,3.0
D,102490,2022-01-22,37.9779999256134
D,42685,2022-05-16,23.0
D,42847,2022-05-28,6.0
D,24136,2022-06-25,5.0
D,304,2022-06-28,2.0
D,123703,2022-09-18,1.0
A,36808,2022-02-13,68.0
A,111337,2022-05-04,1.0
A,43738,2022-06-05,3.0
D,40939,2022-04-15,4.0
D,117736,2022-05-24,16.0
D,111985,2022-06-26,1.0
D,9637,2022-06-28,3.0
C,8800,2022-01-25,14.0
C,898,2022-01-31,1.0
C,36808,2022-02-13,42.0
C,9061,2022-03-14,3.0
C,529,2022-04-18,1.0
C,7396,2022-05-23,9.0
C,107836,2022-05-23,6.0
C,898,2022-09-29,60.0
A,23911,2022-08-07,2.0
D,43405,2022-04-02,2.0
C,3427,2022-03-02,16.0
B,18223,2022-06-25,136.0
A,6163,2022-06-18,19.0
D,18223,2022-03-12,221.0
D,18223,2022-07-17,153.0
C,107836,2022-02-17,4.0
D,117520,2022-03-11,26.0
B,42685,2022-03-03,6.0
D,123307,2022-02-21,93.0
D,119554,2022-04-12,28.0
D,29653,2022-08-07,13.0
A,10924,2022-04-17,7.0
E,40381,2022-10-15,4.0
C,122767,2022-06-22,5.0
B,123667,2022-02-12,3.0
C,7396,2022-07-13,5.0
B,123307,2022-09-02,36.0
A,117925,2022-02-05,7.0
B,9979,2022-04-05,3.0
C,898,2022-04-07,36.0
D,123694,2022-08-11,1.0
D,122767,2022-08-14,8.0
B,3679,2022-02-20,4.0
B,93913,2022-04-19,3.0
C,123307,2022-03-06,101.0
B,123307,2022-08-24,43.0
B,117520,2022-09-12,8.0
B,14947,2022-10-10,5.0
C,23938,2022-07-17,4.0
C,45421,2022-08-21,1.0
C,123478,2022-08-25,2.0
E,122686,2022-08-12,7.0
E,36808,2022-10-02,2.0
E,13795,2022-10-04,3.0
A,117520,2022-03-24,28.0
D,42685,2022-04-28,20.0
D,9637,2022-06-07,1.0
D,40381,2022-07-31,70.0
D,123307,2022-09-04,57.0
C,42685,2022-08-05,40.0
B,106054,2022-05-09,8.0
B,117925,2022-05-26,3.0
B,119554,2022-07-28,21.0
A,91456,2022-03-23,22.0
A,42154,2022-04-28,19.462000250816345
A,115846,2022-05-14,3.0
A,43405,2022-05-20,4.0
D,123307,2022-08-03,68.0
D,29896,2022-09-30,3.0
C,117520,2022-04-12,31.0
A,123307,2022-08-21,131.0
B,115846,2022-05-20,5.0
A,116836,2022-03-30,17.0
D,111382,2022-07-15,9.0
C,123280,2022-02-25,3.0
C,898,2022-03-04,96.0
C,6163,2022-05-23,13.0
C,116836,2022-07-20,8.0
C,36808,2022-09-02,43.0
C,55879,2022-03-16,3.0
C,51109,2022-06-09,7.0
B,46591,2022-04-05,28.0
B,18223,2022-05-29,118.0
B,18223,2022-07-08,175.0
D,98809,2022-07-16,93.0
C,15352,2022-02-27,3.0
E,122686,2022-04-21,8.0
B,3022,2022-03-24,1.0
B,36808,2022-06-02,53.0
B,40759,2022-06-13,8.0
B,117520,2022-07-10,22.0
B,29653,2022-09-19,11.0
B,40381,2022-09-28,7.0
B,110320,2022-10-12,7.0
D,101635,2022-06-02,3.0
D,117745,2022-06-13,8.0
D,40939,2022-08-31,12.0
A,123307,2022-04-19,726.0
A,118033,2022-06-03,1.0
A,29941,2022-07-14,12.0
C,43738,2022-02-12,6.0
B,121714,2022-03-04,1.0
B,36808,2022-03-24,25.0
B,3652,2022-03-31,29.0
B,117610,2022-07-10,6.0
B,2806,2022-09-01,5.0
E,96136,2022-03-24,8.888000011444092
B,46150,2022-09-23,3.0
A,123307,2022-02-01,123.0
A,40939,2022-07-26,12.0
A,4741,2022-09-05,3.0
A,29653,2022-10-09,2.0
D,107836,2022-05-05,25.0
D,118033,2022-07-15,5.0
D,1672,2022-07-16,3.0
D,110320,2022-09-08,6.0
D,23785,2022-09-12,4.0
D,123307,2022-09-27,51.0
A,97486,2022-09-07,1.0
A,43135,2022-09-21,3.0
B,24154,2022-03-20,1.0
C,19114,2022-02-18,5.0
B,7396,2022-05-03,2.0
B,40939,2022-06-13,4.0
B,6163,2022-07-05,7.0
C,123307,2022-06-05,101.0
C,91438,2022-06-25,1.0
C,123307,2022-06-29,89.0
C,39238,2022-08-05,1.0
A,23785,2022-02-20,9.0
A,13795,2022-03-04,7.0
A,9925,2022-05-28,9.0
A,29653,2022-07-15,14.0
D,12355,2022-02-07,2.0
D,268,2022-02-14,9.0
D,42685,2022-07-31,60.0
C,105604,2022-04-18,9.0
D,123307,2022-10-14,62.0
C,123307,2022-09-08,58.0
A,10195,2022-09-20,1.0
B,42154,2022-02-27,23.438000440597534
A,40381,2022-03-26,13.0
D,113110,2022-02-24,3.0
D,10042,2022-03-07,1.0
D,304,2022-06-23,3.0
C,12355,2022-08-24,1.0
A,40381,2022-10-03,10.0
A,40381,2022-05-08,11.0
D,1132,2022-02-10,1.0
D,110320,2022-03-31,10.0
D,57058,2022-06-11,1.0
C,110860,2022-02-01,3.0
C,1231,2022-03-04,2.0
C,4480,2022-06-05,2.0
C,11509,2022-07-19,2.0
A,102967,2022-09-18,1.0
B,18223,2022-02-03,90.0
B,18223,2022-05-20,133.0
B,18223,2022-07-09,87.0
D,98809,2022-07-18,55.0
D,98809,2022-07-21,34.0
C,1852,2022-09-13,2.0
C,10924,2022-10-13,5.0
A,13948,2022-01-26,3.0
E,23938,2022-05-13,2.0
B,122740,2022-05-12,5.0
B,123307,2022-05-29,108.0
B,110122,2022-09-14,1.0
D,117520,2022-03-23,16.0
D,117520,2022-04-16,25.0
D,9637,2022-08-30,6.0
D,23785,2022-09-01,2.0
A,119779,2022-02-11,4.0
A,45412,2022-03-13,1.0
A,23785,2022-06-07,5.0
A,13408,2022-07-09,1.0
B,23938,2022-07-16,1.0
C,36808,2022-05-12,125.0
C,101635,2022-06-14,5.0
C,121039,2022-07-18,1.0
B,40759,2022-04-15,12.0
B,107269,2022-05-25,3.0
E,57976,2022-04-29,2.0
E,898,2022-08-03,16.0
A,19114,2022-06-29,2.0
D,116836,2022-01-30,49.0
D,11419,2022-03-03,1.0
A,9979,2022-04-24,20.0
E,23911,2022-09-02,3.0
B,97486,2022-09-03,2.0
E,117745,2022-05-09,1.0
D,110320,2022-02-01,13.0
D,43738,2022-09-26,5.0
B,107863,2022-02-14,4.0
C,110806,2022-02-08,1.0
E,13795,2022-07-15,4.0
A,3427,2022-02-06,15.0
A,117286,2022-02-12,1.0
A,91438,2022-04-01,16.0
A,6856,2022-06-05,4.0
D,6640,2022-04-14,11.0
D,119554,2022-05-19,15.0
D,102490,2022-06-07,150.34400010108948
D,120418,2022-06-12,6.0
D,123307,2022-09-22,50.0
C,117925,2022-10-15,6.0
B,259,2022-09-05,2.0
A,40759,2022-02-15,11.0
A,102967,2022-03-16,1.0
A,40759,2022-05-26,5.0
A,116836,2022-06-11,30.0
D,13948,2022-06-11,5.0
D,43738,2022-06-25,4.0
D,40381,2022-08-21,12.0
D,123730,2022-09-05,4.0
B,107836,2022-08-22,17.0
A,107863,2022-08-21,10.0
A,40939,2022-08-25,24.0
D,610,2022-02-05,1.0
A,92491,2022-05-22,5.0
C,10204,2022-08-16,16.0
B,115846,2022-05-12,10.0
A,6640,2022-03-17,5.0
A,107863,2022-05-22,10.0
D,898,2022-07-10,24.0
C,11509,2022-02-01,5.0
C,57976,2022-03-04,3.0
E,18223,2022-03-11,4.0
B,18223,2022-04-26,87.0
D,18223,2022-05-24,152.0
C,24136,2022-05-19,14.0
C,119554,2022-06-08,23.0
C,8800,2022-06-23,1.0
E,96136,2022-07-14,22.503999829292297
E,123307,2022-08-01,23.0
B,42847,2022-05-12,11.0
D,29653,2022-01-28,63.0
D,110806,2022-02-17,2.0
D,91456,2022-03-23,6.0
D,259,2022-07-10,8.0
D,29653,2022-07-28,16.0
D,120418,2022-08-10,6.0
D,57058,2022-08-22,4.0
D,107863,2022-09-21,4.0
A,14947,2022-04-02,13.0
C,41686,2022-05-17,1.0
C,30175,2022-02-26,3.0
B,107809,2022-03-28,4.0
B,6163,2022-05-23,3.0
A,4480,2022-03-14,2.0
A,40759,2022-03-17,15.0
D,6856,2022-01-26,4.0
D,36808,2022-01-29,99.0
A,93679,2022-09-13,2.0
B,102769,2022-09-08,1.0
A,115846,2022-04-22,3.0
A,36808,2022-09-16,64.0
B,123307,2022-02-10,51.0
B,30454,2022-03-09,3.0
C,105604,2022-05-07,4.0
C,6856,2022-08-18,4.0
C,1132,2022-10-03,1.0
A,11509,2022-01-25,9.0
A,102490,2022-04-09,9.682000160217285
A,42685,2022-04-20,18.0
D,6748,2022-03-13,10.0
D,116836,2022-03-15,13.0
D,29653,2022-04-05,14.0
D,29653,2022-04-28,21.0
D,43135,2022-07-16,16.0
B,42847,2022-05-22,2.0
B,592,2022-05-27,1.0
B,1681,2022-07-04,2.0
B,3652,2022-08-26,15.0
A,268,2022-02-27,4.0
D,6640,2022-03-16,12.0
D,23146,2022-03-16,2.0
D,101941,2022-03-19,1.0
D,6163,2022-05-03,26.0
D,40759,2022-08-01,7.0
C,102769,2022-03-25,1.0
A,107836,2022-08-21,29.0
A,123307,2022-09-10,107.0
A,11293,2022-09-24,11.0
D,12355,2022-06-17,7.0
C,259,2022-02-11,2.0
C,36808,2022-02-18,52.0
A,117736,2022-05-01,64.0
A,116836,2022-07-13,37.0
E,18223,2022-05-28,9.0
D,98809,2022-07-08,48.0
C,104470,2022-07-09,3.0
C,898,2022-07-24,54.0
C,117925,2022-08-02,12.0
D,18223,2022-03-06,225.0
E,122686,2022-03-20,6.0
B,123307,2022-01-29,23.0
E,25081,2022-08-07,1.0
B,4597,2022-05-24,1.0
B,29311,2022-06-14,2.0
B,121039,2022-07-31,2.0
D,295,2022-05-30,2.0
D,40939,2022-09-03,10.0
A,6640,2022-02-21,8.0
A,76399,2022-03-06,1.0
A,25081,2022-05-22,2.0
A,42685,2022-07-12,68.0
A,41488,2022-07-17,1.0
C,43738,2022-07-02,6.0
B,102490,2022-02-21,42.75399923324585
B,92491,2022-04-16,5.0
A,117520,2022-02-10,25.0
A,111337,2022-02-21,1.0
D,116062,2022-03-03,1.0
D,107863,2022-03-28,5.0
D,40759,2022-07-09,16.0
D,42847,2022-03-04,5.0
A,119707,2022-02-13,1.0
A,117376,2022-04-20,3.0
D,30778,2022-03-23,4.0
D,40939,2022-05-19,11.0
D,898,2022-08-19,25.0
B,123307,2022-06-15,49.0
A,117520,2022-02-22,14.0
A,25081,2022-05-04,4.0
A,952,2022-08-08,3.0
D,29653,2022-02-02,45.0
D,4705,2022-02-25,17.0
D,42847,2022-03-09,1.0
D,117187,2022-07-09,3.0
D,46150,2022-09-10,10.0
C,41488,2022-07-20,5.0
B,9979,2022-07-11,1.0
B,123307,2022-08-12,34.0
A,29896,2022-04-20,7.0
A,3427,2022-04-28,7.0
A,123478,2022-07-18,1.0
A,110320,2022-08-02,15.0
D,45169,2022-03-03,5.0
D,119779,2022-03-05,6.0
D,23020,2022-05-17,23.0
D,121174,2022-08-07,2.0
A,268,2022-10-17,1.0
A,94876,2022-09-07,1.0
A,313,2022-09-08,1.0
A,43405,2022-09-14,2.0
D,40939,2022-05-28,13.0
D,40759,2022-06-20,19.0
D,12355,2022-09-05,5.0
C,120418,2022-04-01,7.0
C,91438,2022-08-02,10.0
A,117736,2022-05-13,53.0
D,98809,2022-04-12,59.0
A,123307,2022-09-09,64.0
C,111382,2022-05-20,4.0
C,107224,2022-08-08,3.0
B,40381,2022-04-18,8.0
B,96136,2022-06-21,13.248000144958496
B,36808,2022-08-13,54.0
B,259,2022-09-13,7.0
D,36808,2022-03-18,74.0
D,1672,2022-07-20,5.0
A,29941,2022-07-07,7.0
C,107836,2022-07-01,12.0
C,107836,2022-05-29,32.0
A,116836,2022-01-30,57.0
A,110122,2022-04-06,3.0
A,123307,2022-09-23,77.0
D,41686,2022-04-19,5.0
D,19114,2022-06-30,1.0
C,14947,2022-03-24,3.0
C,42685,2022-06-11,20.0
A,11509,2022-06-08,12.0
D,95137,2022-02-26,44.0
A,4480,2022-09-12,3.0
D,92482,2022-08-09,15.0
C,8800,2022-01-27,17.0
B,1231,2022-03-31,4.0
B,43135,2022-05-04,3.0
B,538,2022-05-06,3.0
B,4741,2022-06-05,3.0
C,10213,2022-07-11,1.0
D,113281,2022-03-13,8.0
D,95137,2022-04-22,7.0
D,13948,2022-06-03,3.0
D,529,2022-06-19,2.0
D,123307,2022-08-10,94.0
A,110320,2022-09-30,31.0
C,13795,2022-06-05,6.0
C,6163,2022-06-23,6.0
B,122686,2022-02-16,9.0
B,117745,2022-04-28,21.0
B,110320,2022-07-10,3.0
A,102490,2022-02-03,24.829999446868896
A,122830,2022-02-15,2.0
A,123307,2022-03-10,96.0
D,11509,2022-06-16,7.0
D,116836,2022-09-29,8.0
D,25000,2022-10-08,1.0
D,10042,2022-02-20,1.0
D,43135,2022-04-07,11.0
D,116836,2022-04-10,17.0
A,11509,2022-07-08,44.0
A,43738,2022-07-15,3.0
D,9979,2022-04-27,12.0
A,1852,2022-08-04,5.0
D,1852,2022-09-14,3.0
C,3022,2022-04-08,1.0
C,7072,2022-04-08,4.0
C,122686,2022-03-08,11.0
C,117610,2022-08-04,4.0
B,98809,2022-07-16,29.0
C,223,2022-09-24,2.0
C,12166,2022-09-29,1.0
C,13795,2022-02-27,4.0
A,110077,2022-07-19,1.0
E,123307,2022-07-04,13.0
B,11509,2022-04-27,2.0
E,117745,2022-09-13,3.0
E,116836,2022-10-09,3.0
D,29896,2022-03-01,7.0
D,117736,2022-03-11,46.0
D,119554,2022-03-30,18.0
D,898,2022-08-03,43.0
A,898,2022-02-11,46.0
A,23938,2022-06-04,4.0
A,119554,2022-07-18,20.0
C,123307,2022-05-18,307.0
B,29896,2022-07-29,2.0
B,43738,2022-08-20,4.0
B,1132,2022-02-13,2.0
A,3679,2022-04-10,14.0
D,13795,2022-02-21,3.0
A,122767,2022-08-27,9.0
D,107269,2022-03-24,1.0
D,55879,2022-03-26,14.0
D,40759,2022-07-12,8.0
D,1132,2022-07-22,2.0
C,24136,2022-06-14,11.0
B,119761,2022-05-29,1.0
A,898,2022-07-29,69.0
D,42154,2022-03-31,24.325000524520874
D,117736,2022-06-18,41.0
B,117187,2022-03-26,1.0
B,304,2022-04-01,4.0
C,6748,2022-02-25,2.0
B,10204,2022-07-17,5.0
B,119554,2022-09-28,5.0
A,9979,2022-04-26,16.0
A,119554,2022-07-14,39.0
D,11230,2022-02-07,1.0
D,1933,2022-03-05,1.0
D,529,2022-09-04,3.0
D,9979,2022-10-06,5.0
C,27790,2022-10-02,4.0
C,23911,2022-08-11,1.0
D,3679,2022-10-09,8.0
C,106054,2022-09-05,8.0
C,40759,2022-06-14,17.0
B,30778,2022-04-20,3.0
B,107863,2022-05-17,4.0
A,36808,2022-01-25,100.0
A,106054,2022-04-25,3.0
A,11509,2022-05-14,8.0
A,121039,2022-05-14,7.0
D,96136,2022-02-05,31.055999875068665
D,117520,2022-03-10,24.0
D,122830,2022-03-15,1.0
D,118033,2022-03-19,3.0
D,11293,2022-03-22,30.0
B,91438,2022-07-24,9.0
A,29653,2022-02-01,28.0
A,12040,2022-03-08,4.0
D,104470,2022-04-16,1.0
D,43135,2022-04-24,3.0
D,43279,2022-06-12,2.0
C,6748,2022-01-22,4.0
C,96136,2022-02-05,12.051999807357788
C,123307,2022-03-22,47.0
C,111382,2022-06-01,1.0
C,117286,2022-07-13,3.0
A,110320,2022-05-09,16.0
A,121039,2022-06-11,3.0
C,94345,2022-02-12,3.0
C,223,2022-04-01,7.0
B,46591,2022-05-23,33.0
C,45169,2022-02-26,3.0
E,25081,2022-04-09,2.0
B,36808,2022-03-08,43.0
B,2806,2022-05-12,73.0
B,117745,2022-08-28,5.0
B,6163,2022-09-12,4.0
B,119554,2022-09-17,23.0
A,110320,2022-02-20,15.0
C,4705,2022-05-17,5.0
C,123307,2022-07-04,67.0
C,110320,2022-10-09,14.0
C,111868,2022-01-22,3.0
B,4741,2022-01-25,3.0
B,116836,2022-04-29,5.0
E,898,2022-07-15,29.0
D,107224,2022-02-26,11.0
A,592,2022-08-22,2.0
A,110320,2022-10-02,39.0
C,898,2022-01-23,181.0
E,898,2022-08-13,10.0
A,11509,2022-05-31,7.0
A,96136,2022-06-07,12.742000341415405
D,3652,2022-03-31,37.0
D,117736,2022-09-03,25.0
A,117376,2022-03-02,4.0
D,898,2022-01-25,70.0
D,57058,2022-01-26,2.0
D,92482,2022-02-04,9.0
D,23785,2022-03-02,8.0
D,42685,2022-04-12,33.0
D,3652,2022-05-09,44.0
D,123586,2022-09-16,3.0
C,110320,2022-10-17,6.0
A,101671,2022-10-12,1.0
A,29941,2022-07-10,15.0
D,95137,2022-03-04,20.0
D,23785,2022-06-23,1.0
D,29653,2022-07-12,22.0
D,123478,2022-10-01,6.0
C,42154,2022-03-27,2.3200000524520874
C,29896,2022-08-14,2.0
D,673,2022-10-16,6.0
B,107836,2022-05-28,22.0
B,100501,2022-06-25,1.0
A,39238,2022-03-30,1.0
D,116836,2022-04-02,26.0
D,41686,2022-03-05,2.0
D,123307,2022-04-02,17.0
B,18223,2022-08-18,106.0
D,98809,2022-03-01,38.0
C,3292,2022-07-26,1.0
C,3427,2022-08-17,3.0
D,102490,2022-06-09,46.64400005340576
A,123307,2022-07-31,98.0
E,122560,2022-08-29,1.0
E,610,2022-05-28,1.0
B,107863,2022-03-29,6.0
E,11293,2022-08-07,6.0
B,259,2022-05-02,5.0
B,117745,2022-06-01,2.0
B,11509,2022-06-19,4.0
B,43738,2022-07-19,3.0
D,3679,2022-01-25,4.0
D,3652,2022-04-10,25.0
D,119554,2022-04-30,39.0
D,91438,2022-05-07,14.0
D,119554,2022-07-15,32.0
D,42685,2022-09-10,10.0
D,898,2022-10-02,28.0
A,95137,2022-03-07,19.0
A,1672,2022-03-25,28.0
C,1672,2022-06-25,5.0
B,36808,2022-08-08,40.0
C,116836,2022-10-02,9.0
B,102490,2022-06-27,23.89199995994568
E,95137,2022-03-24,6.0
E,118033,2022-07-14,1.0
E,117736,2022-07-25,3.0
A,107836,2022-08-27,38.0
D,57058,2022-06-27,5.0
B,36808,2022-06-12,23.0
A,11509,2022-09-16,20.0
D,36808,2022-08-23,58.0
D,96136,2022-08-24,18.41200053691864
D,92482,2022-09-25,7.0
D,117610,2022-10-15,9.0
B,12220,2022-02-19,1.0
B,97531,2022-03-23,3.0
B,122767,2022-05-25,5.0
C,116836,2022-04-04,13.0
C,4165,2022-09-05,2.0
E,36808,2022-03-23,13.0
E,11293,2022-06-24,3.0
D,118033,2022-02-07,1.0
D,40759,2022-04-13,18.0
D,14947,2022-04-20,13.0
D,898,2022-08-11,21.0
D,111382,2022-09-07,3.0
D,117520,2022-09-12,19.0
D,40381,2022-10-11,5.0
C,10924,2022-08-17,3.0
C,110320,2022-08-23,7.0
C,117286,2022-07-31,6.0
A,29653,2022-01-29,46.0
A,29941,2022-02-02,7.0
A,223,2022-04-01,10.0
A,7396,2022-04-17,4.0
A,40381,2022-06-09,13.0
D,114658,2022-02-10,2.0
D,13795,2022-02-28,10.0
D,40381,2022-07-06,28.0
D,122767,2022-07-17,17.0
D,117736,2022-08-30,12.0
C,122767,2022-01-25,1.0
C,107836,2022-02-27,11.0
B,102769,2022-08-27,3.0
A,12040,2022-09-03,2.0
A,9925,2022-03-07,1.0
A,104470,2022-04-14,4.0
D,117610,2022-02-05,9.0
A,898,2022-07-22,58.0
D,110122,2022-09-13,2.0
C,10852,2022-01-22,1.0
C,110320,2022-09-07,12.0
C,2806,2022-10-04,4.0
A,718,2022-02-23,1.0
D,43135,2022-01-31,9.0
